,0,1,2,3,4,5,6,7,8,9,10
0,0.14606002,0.09398924,0.079464644,0.13167518,0.10687745,0.06983571,0.088770345,0.093064204,0.05034336,0.08130531,0.058614567
1,0.06484228,0.084273264,0.06524604,0.08348407,0.14204895,0.07432991,0.07011957,0.11059958,0.14444543,0.04346783,0.117143095
2,0.14046153,0.08410685,0.1098887,0.052144144,0.093884006,0.14061908,0.03566245,0.06536094,0.08318832,0.058963686,0.13572039
3,0.07435658,0.19773638,0.07595742,0.056900192,0.16251649,0.05827912,0.085624754,0.04609325,0.113413565,0.067577995,0.06154425
4,0.1841618,0.056322888,0.084819265,0.10109971,0.08361782,0.08100659,0.12583145,0.07056465,0.05674793,0.06325343,0.09257446
5,0.120380044,0.1826818,0.08079119,0.050397556,0.090311915,0.059426535,0.049321096,0.11073449,0.14522214,0.046454515,0.06427882
6,0.04443632,0.16164035,0.03409938,0.050335757,0.13019183,0.16551334,0.031059053,0.027923089,0.10949187,0.13537298,0.10993599
7,0.040598992,0.19542558,0.028581887,0.058355648,0.043334853,0.034726176,0.17686023,0.09120874,0.17085515,0.13269567,0.027357092
8,0.12112295,0.06609937,0.059564523,0.02898887,0.14868659,0.04198345,0.14694811,0.031088118,0.14841598,0.13454749,0.07255462
9,0.13995908,0.14252388,0.08344847,0.021138035,0.06606126,0.13455449,0.026411925,0.031090565,0.12364289,0.09533002,0.13583937
10,0.040992063,0.15962793,0.025361387,0.085299,0.05307963,0.036534574,0.16482489,0.07146735,0.17724574,0.16032395,0.02524361
11,0.15608189,0.04398497,0.03866824,0.1719721,0.061764795,0.18759069,0.09042529,0.029803637,0.08919289,0.09595756,0.034557924
12,0.1409262,0.13859308,0.033007946,0.08764805,0.10336078,0.054787368,0.022612719,0.0355181,0.14397627,0.1286114,0.11095813
13,0.16522662,0.030655095,0.045571625,0.17774817,0.16514333,0.050314195,0.057735994,0.02578883,0.028217023,0.11266316,0.14093593
14,0.12229911,0.117131576,0.07798408,0.07136306,0.15125741,0.14266144,0.054327283,0.046919934,0.10442142,0.06643994,0.045194715
15,0.10867282,0.14887077,0.08224106,0.16786663,0.029909734,0.15196683,0.051814947,0.08652831,0.023696361,0.0236663,0.124766305
16,0.2000844,0.03719883,0.14078633,0.051545907,0.093538836,0.03136819,0.17495057,0.035112396,0.0552968,0.06670828,0.11340957
17,0.10490339,0.098619066,0.05710793,0.053930823,0.044586226,0.03259619,0.106738426,0.08174425,0.19860722,0.16380228,0.057364188
18,0.13787766,0.07629698,0.048886035,0.14885761,0.04556881,0.15108457,0.08574976,0.17515357,0.060285445,0.03650962,0.03372995
19,0.12766175,0.11716924,0.052295353,0.084066726,0.06507246,0.066528976,0.096749894,0.10464691,0.08754695,0.04479149,0.15347028
20,0.06494169,0.10837377,0.08782209,0.08533958,0.09080664,0.11450417,0.05313248,0.12731849,0.11599161,0.09257318,0.059196312
21,0.05194856,0.073591016,0.123938516,0.087292835,0.034744963,0.14147185,0.0430306,0.06932474,0.16768564,0.14254297,0.064428344
22,0.06497088,0.15339252,0.060734317,0.038191177,0.069314815,0.036041263,0.13970344,0.1246416,0.14856333,0.05242078,0.11202584
23,0.17665309,0.149938,0.054327823,0.083263874,0.052406147,0.027787903,0.03359498,0.08054918,0.1638441,0.087865636,0.08976928
24,0.090732686,0.16312212,0.062533714,0.06460937,0.11395277,0.057128664,0.073866315,0.124092594,0.07559432,0.12544514,0.048922397
25,0.04325125,0.1370129,0.03541289,0.09590413,0.1600997,0.055966,0.07913821,0.057834998,0.07830711,0.14995633,0.107116446
26,0.042350587,0.22152379,0.07985754,0.07314624,0.15555216,0.15544999,0.08360475,0.041484483,0.05504984,0.05280602,0.039174497
27,0.09273494,0.10786248,0.055264466,0.08661921,0.08626808,0.0974105,0.06798616,0.039176594,0.15434358,0.15502751,0.057306457
28,0.1497806,0.02409756,0.116536275,0.057726044,0.11618747,0.08816001,0.13111563,0.06258872,0.120536864,0.027774032,0.10549673
29,0.2077639,0.108444214,0.04325027,0.10007804,0.09592959,0.06548495,0.05974198,0.09421739,0.06447395,0.049460825,0.11115484
30,0.07749474,0.08934704,0.04407353,0.16464603,0.055020213,0.073626935,0.17695913,0.046210397,0.15671617,0.044132613,0.07177321
31,0.114722215,0.046359286,0.15672283,0.06505959,0.10975096,0.12384822,0.03184115,0.038705025,0.091792986,0.11190397,0.10929379
32,0.08229786,0.1891829,0.03778873,0.09277938,0.13659073,0.087120205,0.0980784,0.13796793,0.037176747,0.06807346,0.032943513
33,0.12579863,0.19354302,0.047653154,0.069660835,0.071650125,0.065556385,0.101163134,0.15808897,0.040404163,0.07525988,0.051221695
34,0.071414575,0.118500486,0.09800479,0.10814512,0.15287766,0.024884917,0.03112053,0.046550468,0.0979605,0.14725368,0.103287295
35,0.09223776,0.11692846,0.06501219,0.094628245,0.082189575,0.056803733,0.15586981,0.070633925,0.047095608,0.14895308,0.06964762
36,0.09788058,0.1709438,0.045145296,0.051759697,0.10214097,0.085364774,0.04573741,0.056920987,0.08612741,0.13081576,0.12716332
37,0.037055094,0.035015304,0.08954727,0.12868689,0.056809448,0.12027149,0.1772244,0.07830427,0.13780764,0.061689135,0.07758901
38,0.15762776,0.16227788,0.048988,0.060496483,0.15925099,0.071453616,0.04106568,0.03652692,0.16030958,0.06088551,0.041117527
39,0.06327353,0.17601724,0.050969996,0.057741128,0.0821172,0.13002518,0.041614223,0.04275185,0.11036515,0.1530714,0.09205318
40,0.15507622,0.1798817,0.025652982,0.08443239,0.046540566,0.041335266,0.14230272,0.032963548,0.15405694,0.11121101,0.026546681
41,0.1352458,0.13399528,0.107194915,0.08267199,0.08442905,0.035273694,0.110542655,0.024236958,0.08397147,0.1376524,0.064785786
42,0.17812115,0.1768285,0.032096934,0.025124073,0.036617715,0.03923239,0.04004061,0.12275925,0.05203125,0.13034499,0.16680309
43,0.08083469,0.15034086,0.02939441,0.14296792,0.031716377,0.049417444,0.11921757,0.029688947,0.16043746,0.16247976,0.04350451
44,0.13268547,0.13121948,0.08479864,0.03035498,0.039513137,0.14264803,0.024672879,0.02726711,0.14985155,0.1480328,0.088955946
45,0.14755082,0.14202356,0.023731083,0.101776,0.11121336,0.020498268,0.021839082,0.1348054,0.12354975,0.09020542,0.08280722
46,0.15660004,0.024138788,0.1517048,0.091266885,0.100728236,0.16830131,0.10920395,0.024351273,0.02514009,0.11832236,0.030242292
47,0.14368862,0.12430763,0.1540985,0.033323567,0.10513473,0.08946251,0.034866773,0.03296412,0.1340991,0.106922835,0.041131575
48,0.0656082,0.12661971,0.06684241,0.023721986,0.026605826,0.13351806,0.13371202,0.14526232,0.098272674,0.03498639,0.14485048
49,0.14441955,0.16320938,0.08718778,0.027114348,0.055378158,0.084477566,0.028274948,0.09955933,0.12779951,0.095111005,0.08746842
50,0.17053206,0.17522652,0.025880612,0.13739567,0.061215144,0.11326579,0.18425089,0.028866531,0.048404817,0.027332071,0.02762988
51,0.14580691,0.06941894,0.05893166,0.058754545,0.15963459,0.051251847,0.113923565,0.034792542,0.13859639,0.065388516,0.103500515
52,0.12725572,0.118210614,0.07884037,0.05231401,0.09287527,0.030923903,0.035589844,0.0322159,0.18423364,0.06097358,0.18656713
53,0.04507564,0.042059015,0.16155729,0.13500462,0.14183423,0.14476474,0.036852166,0.136134,0.08399951,0.03957922,0.03313952
54,0.14083154,0.14404927,0.09427438,0.07017716,0.064236216,0.09015635,0.047070105,0.14809906,0.043879397,0.061775073,0.09545137
55,0.17083074,0.16219236,0.04454241,0.16399013,0.08625635,0.03634935,0.065897584,0.109365076,0.04880244,0.03425488,0.07751871
56,0.16834195,0.060827933,0.09492064,0.12898208,0.07117835,0.09770346,0.08018868,0.0384962,0.08455175,0.11392775,0.060881216
57,0.12253739,0.06390167,0.13034773,0.08305398,0.05883492,0.08417196,0.04062266,0.077407695,0.11386772,0.14078727,0.08446694
58,0.12011161,0.027684096,0.09562959,0.039073415,0.1090993,0.09552269,0.14690864,0.11815588,0.12531167,0.030666914,0.09183628
59,0.1282889,0.15903407,0.07248737,0.08532611,0.10695555,0.07812496,0.034290485,0.058186,0.09381047,0.10184436,0.08165176
60,0.15561737,0.04131804,0.12778138,0.074277006,0.030425444,0.027584068,0.05963933,0.11288859,0.1075952,0.12174149,0.14113209
61,0.05683383,0.09162949,0.059300713,0.05444976,0.11365261,0.07076045,0.04308316,0.06413583,0.18255235,0.14764848,0.115953386
62,0.044010315,0.18911181,0.049912095,0.09104387,0.050584663,0.18726389,0.05564062,0.043462735,0.12851374,0.097655855,0.062800385
63,0.056502238,0.111325085,0.08921497,0.061704133,0.084015936,0.04836199,0.059273917,0.035027113,0.20207746,0.061662793,0.19083433
64,0.12303883,0.12726644,0.048341535,0.04853189,0.14161214,0.050613344,0.029227996,0.049291365,0.15212876,0.07060078,0.15934697
65,0.17361346,0.03131641,0.15315422,0.113151856,0.06467319,0.098382734,0.080601536,0.037959274,0.102923304,0.061000694,0.08322324
66,0.18264009,0.03178256,0.15381323,0.11737354,0.072484866,0.08444206,0.09705153,0.03444813,0.05772336,0.09971355,0.068527006
67,0.1546208,0.17973985,0.04952103,0.13420437,0.062117588,0.028358387,0.08472619,0.060245004,0.10591116,0.071569055,0.06898655
68,0.21609655,0.20054556,0.03684533,0.1647722,0.10570547,0.034353778,0.035783,0.040014263,0.06288275,0.061469346,0.04153179
69,0.06811745,0.14846082,0.050978567,0.08138747,0.13508724,0.10429593,0.041164756,0.048149806,0.104237586,0.17267367,0.04544666
70,0.10773526,0.031567954,0.08142646,0.08535052,0.09451058,0.13727656,0.058247276,0.16220061,0.09012977,0.07263277,0.07892224
71,0.06544317,0.16250488,0.09146914,0.10979648,0.04801855,0.07172909,0.143071,0.13323857,0.0311642,0.025753964,0.1178109
72,0.07059394,0.17456314,0.059162084,0.09289207,0.05307536,0.122615695,0.08374063,0.050496984,0.05945561,0.10963519,0.1237693
73,0.09815753,0.05174366,0.10245651,0.17836428,0.036873527,0.16846672,0.12236326,0.10324556,0.04197105,0.031073872,0.06528402
74,0.14964423,0.198938,0.054236915,0.037310135,0.059841722,0.04279519,0.13867313,0.14240918,0.05849592,0.04671571,0.070939824
75,0.07287421,0.154847,0.15555304,0.11261846,0.05398162,0.057668958,0.03805554,0.0550616,0.086639,0.11551095,0.097189635
76,0.057490245,0.07084114,0.1292089,0.047597323,0.06576025,0.048361674,0.11484538,0.14802413,0.06597174,0.0687981,0.18310107
77,0.045833103,0.062059477,0.09598764,0.123664975,0.13690281,0.07249183,0.094682164,0.19188069,0.084954716,0.049279276,0.042263247
78,0.130333,0.08350521,0.07270834,0.058493003,0.089648075,0.0859612,0.04040957,0.12054984,0.1280293,0.091468595,0.09889385
79,0.040107746,0.033035576,0.07079036,0.1495147,0.05780904,0.13098593,0.12359446,0.05552259,0.13898455,0.15203863,0.047616463
80,0.1312865,0.03493623,0.04800736,0.113504395,0.08396628,0.105662845,0.12384353,0.05443303,0.11642269,0.12561557,0.062321577
81,0.13356708,0.060622852,0.060040507,0.1142473,0.09834971,0.04735332,0.04212147,0.10296035,0.10477749,0.096661605,0.13929823
82,0.12583295,0.043839253,0.057964824,0.10000129,0.06460671,0.103632934,0.09194755,0.062467337,0.12912928,0.1411848,0.07939312
83,0.17596138,0.1329125,0.11178144,0.052009504,0.081060104,0.0656619,0.0668849,0.04479165,0.07686288,0.14052124,0.051552437
84,0.10614325,0.07677651,0.10561579,0.10033845,0.104960024,0.11488586,0.081864916,0.10073834,0.05728202,0.05942605,0.0919688
85,0.063957535,0.088666365,0.09851373,0.07076805,0.0556122,0.12685515,0.08021848,0.08606271,0.11036852,0.11678055,0.10219675
86,0.1190269,0.096824564,0.06959473,0.08898596,0.08616727,0.057542987,0.074888475,0.035939965,0.12332427,0.14492239,0.10278245
87,0.14744313,0.05789088,0.060643263,0.1031923,0.10467668,0.08176475,0.049480196,0.06108122,0.13273996,0.119695544,0.081392
88,0.14290935,0.13092734,0.08627044,0.049382437,0.104942836,0.11645587,0.030636553,0.0303459,0.13332309,0.10122834,0.07357791
89,0.11630061,0.05744245,0.14831255,0.096776746,0.07694109,0.11757104,0.05947113,0.05890733,0.12584563,0.06355613,0.078875355
90,0.14505751,0.056732588,0.088433154,0.15217958,0.115080535,0.032016117,0.053632293,0.04798333,0.21322526,0.044114,0.051545672
91,0.030861441,0.10950432,0.16589983,0.048755836,0.09217576,0.09987454,0.11907672,0.07976622,0.13515012,0.058334768,0.060600445
92,0.18184854,0.16900975,0.12436797,0.06786902,0.096135974,0.038158447,0.1248277,0.05463341,0.06053894,0.044606898,0.038003378
93,0.047169257,0.11936031,0.10827584,0.10447666,0.030291405,0.058387704,0.147667,0.086109325,0.13078964,0.04168246,0.1257904
94,0.07781164,0.036635976,0.051148437,0.03899132,0.11121525,0.06906237,0.030210868,0.047694553,0.20844315,0.15007578,0.17871068
95,0.18514259,0.11211116,0.062982984,0.082136504,0.0857739,0.10308658,0.07999237,0.050440025,0.118445195,0.07085019,0.049038503
96,0.14486785,0.04755457,0.101692505,0.09193674,0.077568084,0.14057575,0.04867879,0.049047977,0.16765201,0.077672586,0.0527531
97,0.12749195,0.1258545,0.11195088,0.0484791,0.060244847,0.07569765,0.070928715,0.040605947,0.1259166,0.07332059,0.13950923
98,0.15204798,0.044566453,0.111021124,0.09715688,0.14134935,0.046229564,0.053416736,0.086347125,0.12531136,0.047974404,0.0945791
99,0.13140069,0.102477975,0.059916075,0.10527122,0.038672347,0.11798287,0.12790745,0.025251906,0.115616746,0.096183516,0.079319194
100,0.10713509,0.072197065,0.15727033,0.08754613,0.058685865,0.14405942,0.056206264,0.06475878,0.10002956,0.08511969,0.06699185
101,0.09021981,0.09021294,0.11168763,0.05435815,0.06999537,0.061636064,0.15450616,0.053554736,0.10525752,0.14650239,0.062069237
102,0.12138247,0.1840901,0.08796995,0.054777466,0.08722149,0.123420835,0.09982673,0.048898954,0.09356076,0.059369024,0.03948222
103,0.11661694,0.11436945,0.06603124,0.08757962,0.091776796,0.12401112,0.07412616,0.03842538,0.11769375,0.12124796,0.048121557
104,0.09107866,0.043566633,0.09935312,0.08600337,0.05822461,0.15798905,0.06014862,0.05140091,0.12400306,0.17506294,0.053168986
105,0.06625918,0.08852131,0.086189866,0.15520826,0.07463927,0.04152625,0.05845113,0.053887002,0.16993076,0.15603976,0.049347192
106,0.08770347,0.18259354,0.11354558,0.06437419,0.09275947,0.11107668,0.037627008,0.046462543,0.14446996,0.0431103,0.076277226
107,0.11367664,0.11350652,0.024742624,0.09683362,0.10248869,0.124975644,0.10334184,0.024206778,0.12081224,0.116795614,0.058619764
108,0.19202276,0.0623857,0.06165608,0.08661246,0.11728584,0.102634534,0.045134146,0.04173714,0.18898135,0.060720537,0.040829435
109,0.14233881,0.10754478,0.046415422,0.12650017,0.05560236,0.047953904,0.08459158,0.032340325,0.076877646,0.14471489,0.13512003
110,0.12265156,0.16982771,0.12625214,0.08487545,0.077302605,0.14860685,0.041429482,0.03750491,0.047797255,0.051245194,0.09250686
111,0.110915996,0.15682906,0.041859142,0.17204465,0.12053951,0.04941075,0.049882866,0.039172113,0.14797448,0.05097661,0.060394827
112,0.1421258,0.05975395,0.16283925,0.13034894,0.03671493,0.10521307,0.033684094,0.04748916,0.18497181,0.05544544,0.04141353
113,0.09972729,0.043281008,0.06080097,0.13912156,0.07717039,0.11592746,0.08400774,0.024936298,0.11723291,0.1244942,0.11330016
114,0.10975745,0.029972121,0.1693464,0.07050098,0.061359894,0.17715779,0.10615139,0.05723379,0.10142797,0.059640106,0.05745206
